station_abbr;reference_timestamp;kaalnud0;kabetud0;kacoryd0;kafagud0;kafraxd0;kaquerd0;khpoacd0;kaalnud1;kabetud1;kacoryd1;kafagud1;kafraxd1;kaquerd1;khpoacd1
PDS;23.04.1987 00:00;18;3;0;0;8;0;0;;;;;;;
PDS;24.04.1987 00:00;1;3;0;0;4;0;0;;;;;;;
PDS;25.04.1987 00:00;61;22;3;0;28;1;0;;;;;;;
PDS;26.04.1987 00:00;22;5;0;0;12;0;0;;;;;;;
PDS;27.04.1987 00:00;7;1;0;0;1;0;1;;;;;;;
PDS;28.04.1987 00:00;2;2;0;0;5;0;0;;;;;;;
PDS;29.04.1987 00:00;7;2;0;0;0;0;1;;;;;;;
PDS;30.04.1987 00:00;52;8;0;0;34;3;0;;;;;;;
PDS;01.05.1987 00:00;35;18;0;0;21;3;2;;;;;;;
PDS;02.05.1987 00:00;68;12;0;7;31;0;0;;;;;;;
PDS;03.05.1987 00:00;9;3;0;0;2;2;0;;;;;;;
PDS;04.05.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;05.05.1987 00:00;1;1;0;0;0;0;0;;;;;;;
PDS;06.05.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;07.05.1987 00:00;4;0;0;1;0;1;0;;;;;;;
PDS;08.05.1987 00:00;2;2;0;3;2;3;0;;;;;;;
PDS;09.05.1987 00:00;17;2;0;0;0;6;2;;;;;;;
PDS;10.05.1987 00:00;10;4;0;2;4;9;2;;;;;;;
PDS;11.05.1987 00:00;4;1;0;1;0;7;2;;;;;;;
PDS;12.05.1987 00:00;5;1;0;3;1;1;1;;;;;;;
PDS;13.05.1987 00:00;3;0;0;0;0;2;0;;;;;;;
PDS;14.05.1987 00:00;9;0;0;0;0;7;10;;;;;;;
PDS;15.05.1987 00:00;4;0;0;1;0;2;0;;;;;;;
PDS;16.05.1987 00:00;1;0;0;1;0;2;5;;;;;;;
PDS;17.05.1987 00:00;1;0;0;0;0;21;1;;;;;;;
PDS;18.05.1987 00:00;6;0;0;1;0;9;4;;;;;;;
PDS;19.05.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;20.05.1987 00:00;0;0;0;0;0;1;2;;;;;;;
PDS;21.05.1987 00:00;1;0;0;0;0;1;0;;;;;;;
PDS;22.05.1987 00:00;3;0;0;3;1;1;0;;;;;;;
PDS;23.05.1987 00:00;3;0;0;4;0;1;2;;;;;;;
PDS;24.05.1987 00:00;5;0;0;0;2;3;7;;;;;;;
PDS;25.05.1987 00:00;0;0;0;0;1;4;2;;;;;;;
PDS;26.05.1987 00:00;2;0;0;2;0;5;7;;;;;;;
PDS;27.05.1987 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;28.05.1987 00:00;0;0;0;0;1;0;3;;;;;;;
PDS;29.05.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;30.05.1987 00:00;1;0;0;2;0;0;13;;;;;;;
PDS;31.05.1987 00:00;1;0;0;2;0;2;2;;;;;;;
PDS;01.06.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;02.06.1987 00:00;10;0;0;2;0;0;22;;;;;;;
PDS;03.06.1987 00:00;1;0;0;0;0;0;1;;;;;;;
PDS;04.06.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;05.06.1987 00:00;8;0;0;0;0;0;6;;;;;;;
PDS;06.06.1987 00:00;19;0;0;0;0;1;13;;;;;;;
PDS;07.06.1987 00:00;8;0;0;0;0;1;4;;;;;;;
PDS;08.06.1987 00:00;0;0;0;0;0;1;0;;;;;;;
PDS;09.06.1987 00:00;2;0;0;0;0;0;1;;;;;;;
PDS;10.06.1987 00:00;34;0;0;0;0;2;2;;;;;;;
PDS;11.06.1987 00:00;45;0;0;0;0;2;13;;;;;;;
PDS;12.06.1987 00:00;56;0;0;0;0;1;13;;;;;;;
PDS;13.06.1987 00:00;51;8;0;1;0;3;14;;;;;;;
PDS;14.06.1987 00:00;8;2;0;0;0;0;1;;;;;;;
PDS;15.06.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;16.06.1987 00:00;0;1;0;0;0;1;2;;;;;;;
PDS;17.06.1987 00:00;0;1;0;0;0;0;0;;;;;;;
PDS;18.06.1987 00:00;2;10;0;0;0;1;2;;;;;;;
PDS;19.06.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;20.06.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;21.06.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;22.06.1987 00:00;1;0;0;0;0;0;18;;;;;;;
PDS;23.06.1987 00:00;3;0;0;0;0;0;13;;;;;;;
PDS;24.06.1987 00:00;1;0;0;0;0;0;7;;;;;;;
PDS;25.06.1987 00:00;10;3;0;0;0;2;16;;;;;;;
PDS;26.06.1987 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;27.06.1987 00:00;2;0;0;0;0;1;7;;;;;;;
PDS;28.06.1987 00:00;91;1;0;1;0;1;24;;;;;;;
PDS;29.06.1987 00:00;100;2;0;0;0;0;50;;;;;;;
PDS;30.06.1987 00:00;129;0;0;0;0;0;46;;;;;;;
PDS;01.07.1987 00:00;51;2;0;0;0;0;29;;;;;;;
PDS;02.07.1987 00:00;23;0;0;0;0;0;30;;;;;;;
PDS;03.07.1987 00:00;10;0;0;0;0;0;9;;;;;;;
PDS;04.07.1987 00:00;6;0;0;0;0;0;18;;;;;;;
PDS;05.07.1987 00:00;14;0;0;0;0;0;27;;;;;;;
PDS;06.07.1987 00:00;13;0;0;0;0;0;18;;;;;;;
PDS;07.07.1987 00:00;4;0;0;0;0;0;44;;;;;;;
PDS;08.07.1987 00:00;0;0;0;0;0;0;8;;;;;;;
PDS;09.07.1987 00:00;2;0;0;0;0;0;11;;;;;;;
PDS;10.07.1987 00:00;3;0;0;0;0;0;37;;;;;;;
PDS;11.07.1987 00:00;2;0;0;0;0;0;59;;;;;;;
PDS;12.07.1987 00:00;1;0;0;0;0;1;23;;;;;;;
PDS;13.07.1987 00:00;0;0;0;0;0;0;57;;;;;;;
PDS;14.07.1987 00:00;0;0;0;0;0;0;50;;;;;;;
PDS;15.07.1987 00:00;0;0;0;0;0;0;30;;;;;;;
PDS;16.07.1987 00:00;0;0;0;0;0;0;73;;;;;;;
PDS;17.07.1987 00:00;0;0;0;0;0;0;22;;;;;;;
PDS;18.07.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;19.07.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;20.07.1987 00:00;0;0;0;0;0;0;16;;;;;;;
PDS;21.07.1987 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;22.07.1987 00:00;0;0;0;0;0;0;3;;;;;;;
PDS;23.07.1987 00:00;0;0;0;0;0;0;26;;;;;;;
PDS;24.07.1987 00:00;0;0;0;0;0;0;41;;;;;;;
PDS;25.07.1987 00:00;1;0;0;0;0;0;11;;;;;;;
PDS;26.07.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;27.07.1987 00:00;1;0;0;0;0;0;2;;;;;;;
PDS;28.07.1987 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;29.07.1987 00:00;0;0;0;0;0;0;67;;;;;;;
PDS;30.07.1987 00:00;0;0;0;0;0;0;9;;;;;;;
PDS;31.07.1987 00:00;0;0;0;0;0;0;7;;;;;;;
PDS;01.08.1987 00:00;0;0;0;0;0;0;8;;;;;;;
PDS;02.08.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;03.08.1987 00:00;0;0;0;0;0;0;12;;;;;;;
PDS;13.08.1987 00:00;1;0;0;0;0;0;73;;;;;;;
PDS;14.08.1987 00:00;0;0;0;0;0;0;40;;;;;;;
PDS;15.08.1987 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;16.08.1987 00:00;0;0;0;0;0;0;17;;;;;;;
PDS;17.08.1987 00:00;0;0;0;0;0;0;33;;;;;;;
PDS;18.08.1987 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;19.08.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;20.08.1987 00:00;0;0;0;0;0;0;6;;;;;;;
PDS;21.08.1987 00:00;0;0;0;0;0;0;11;;;;;;;
PDS;22.08.1987 00:00;0;0;0;0;0;0;13;;;;;;;
PDS;23.08.1987 00:00;0;0;0;0;0;0;9;;;;;;;
PDS;24.08.1987 00:00;0;0;0;0;0;0;7;;;;;;;
PDS;25.08.1987 00:00;1;0;0;0;0;0;0;;;;;;;
PDS;26.08.1987 00:00;0;0;0;0;0;0;3;;;;;;;
PDS;27.08.1987 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;28.08.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;29.08.1987 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;30.08.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;31.08.1987 00:00;0;0;0;0;0;0;19;;;;;;;
PDS;01.09.1987 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;02.09.1987 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;03.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;04.09.1987 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;05.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;06.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;07.09.1987 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;08.09.1987 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;09.09.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;10.09.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;11.09.1987 00:00;0;0;0;0;0;0;3;;;;;;;
PDS;12.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;13.09.1987 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;14.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;15.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;16.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;17.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;18.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;19.09.1987 00:00;0;0;0;0;0;1;0;;;;;;;
PDS;20.09.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;21.09.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;22.09.1987 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;23.09.1987 00:00;0;0;0;0;0;0;1;;;;;;;
PDS;24.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;25.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;26.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;27.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;28.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;29.09.1987 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;30.09.1987 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;01.04.1988 00:00;1;0;0;0;0;0;0;;;;;;;
PDS;02.04.1988 00:00;1;0;0;0;0;0;1;;;;;;;
PDS;03.04.1988 00:00;1;0;2;0;0;0;1;;;;;;;
PDS;04.04.1988 00:00;4;0;17;0;0;0;0;;;;;;;
PDS;05.04.1988 00:00;2;1;1;0;0;0;0;;;;;;;
PDS;06.04.1988 00:00;1;0;1;0;0;1;1;;;;;;;
PDS;07.04.1988 00:00;1;0;1;0;0;0;0;;;;;;;
PDS;08.04.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;09.04.1988 00:00;0;0;6;0;0;0;0;;;;;;;
PDS;10.04.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;11.04.1988 00:00;1;0;3;0;3;0;0;;;;;;;
PDS;12.04.1988 00:00;0;0;2;0;4;0;0;;;;;;;
PDS;13.04.1988 00:00;2;1;2;0;2;0;0;;;;;;;
PDS;14.04.1988 00:00;1;0;0;0;0;0;0;;;;;;;
PDS;15.04.1988 00:00;1;0;0;0;0;0;0;;;;;;;
PDS;16.04.1988 00:00;0;1;2;0;0;0;0;;;;;;;
PDS;17.04.1988 00:00;0;0;0;0;2;0;0;;;;;;;
PDS;18.04.1988 00:00;0;0;0;0;10;1;0;;;;;;;
PDS;19.04.1988 00:00;6;3;14;0;5;2;0;;;;;;;
PDS;20.04.1988 00:00;1;1;2;0;2;1;0;;;;;;;
PDS;21.04.1988 00:00;2;0;2;0;10;2;0;;;;;;;
PDS;22.04.1988 00:00;6;2;4;0;16;0;0;;;;;;;
PDS;23.04.1988 00:00;7;7;1;0;35;3;2;;;;;;;
PDS;24.04.1988 00:00;2;2;0;0;8;1;2;;;;;;;
PDS;25.04.1988 00:00;4;2;1;0;18;0;0;;;;;;;
PDS;26.04.1988 00:00;2;1;0;0;8;1;0;;;;;;;
PDS;27.04.1988 00:00;5;1;2;0;5;0;2;;;;;;;
PDS;28.04.1988 00:00;1;0;0;0;8;0;0;;;;;;;
PDS;29.04.1988 00:00;0;0;0;0;4;0;0;;;;;;;
PDS;30.04.1988 00:00;0;1;0;1;4;0;0;;;;;;;
PDS;01.05.1988 00:00;1;4;0;0;4;0;0;;;;;;;
PDS;02.05.1988 00:00;0;0;0;0;3;0;5;;;;;;;
PDS;03.05.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;04.05.1988 00:00;0;5;0;0;5;0;0;;;;;;;
PDS;05.05.1988 00:00;10;5;0;0;20;0;0;;;;;;;
PDS;06.05.1988 00:00;0;5;0;10;0;5;0;;;;;;;
PDS;07.05.1988 00:00;0;5;0;15;0;0;0;;;;;;;
PDS;08.05.1988 00:00;0;5;0;10;0;10;0;;;;;;;
PDS;09.05.1988 00:00;0;0;0;1;1;5;0;;;;;;;
PDS;10.05.1988 00:00;1;0;0;0;0;1;1;;;;;;;
PDS;11.05.1988 00:00;1;0;0;0;0;1;1;;;;;;;
PDS;12.05.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;13.05.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;14.05.1988 00:00;0;10;0;0;0;10;35;;;;;;;
PDS;15.05.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;16.05.1988 00:00;5;0;0;0;0;0;5;;;;;;;
PDS;17.05.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;18.05.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;19.05.1988 00:00;5;0;0;0;0;0;5;;;;;;;
PDS;20.05.1988 00:00;0;0;0;0;0;1;1;;;;;;;
PDS;21.05.1988 00:00;1;0;1;0;0;1;20;;;;;;;
PDS;22.05.1988 00:00;10;0;0;0;1;0;27;;;;;;;
PDS;23.05.1988 00:00;14;1;0;0;0;1;52;;;;;;;
PDS;24.05.1988 00:00;13;0;0;0;0;1;102;;;;;;;
PDS;25.05.1988 00:00;25;0;0;0;0;0;50;;;;;;;
PDS;26.05.1988 00:00;10;0;0;0;0;0;0;;;;;;;
PDS;27.05.1988 00:00;5;0;0;0;0;0;5;;;;;;;
PDS;28.05.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;29.05.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;30.05.1988 00:00;10;0;0;0;0;0;40;;;;;;;
PDS;31.05.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;01.06.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;02.06.1988 00:00;0;5;0;0;0;0;0;;;;;;;
PDS;03.06.1988 00:00;20;0;0;0;0;0;25;;;;;;;
PDS;04.06.1988 00:00;10;0;0;0;0;0;20;;;;;;;
PDS;05.06.1988 00:00;5;0;0;0;0;0;5;;;;;;;
PDS;06.06.1988 00:00;5;0;0;0;0;0;20;;;;;;;
PDS;07.06.1988 00:00;10;0;0;0;0;0;10;;;;;;;
PDS;08.06.1988 00:00;25;0;0;0;0;0;20;;;;;;;
PDS;09.06.1988 00:00;0;0;0;0;0;0;15;;;;;;;
PDS;10.06.1988 00:00;5;0;0;0;0;0;20;;;;;;;
PDS;11.06.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;12.06.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;13.06.1988 00:00;0;0;0;0;0;0;15;;;;;;;
PDS;14.06.1988 00:00;5;0;0;0;0;0;15;;;;;;;
PDS;15.06.1988 00:00;0;0;0;0;0;0;15;;;;;;;
PDS;16.06.1988 00:00;0;0;0;0;0;0;15;;;;;;;
PDS;17.06.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;18.06.1988 00:00;0;0;0;0;0;0;15;;;;;;;
PDS;19.06.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;20.06.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;21.06.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;22.06.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;23.06.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;24.06.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;25.06.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;26.06.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;27.06.1988 00:00;0;0;0;0;0;0;20;;;;;;;
PDS;28.06.1988 00:00;0;0;0;0;0;0;50;;;;;;;
PDS;29.06.1988 00:00;0;0;0;0;0;0;60;;;;;;;
PDS;30.06.1988 00:00;5;0;0;0;0;0;160;;;;;;;
PDS;01.07.1988 00:00;0;0;0;0;0;0;15;;;;;;;
PDS;02.07.1988 00:00;0;0;0;0;0;0;55;;;;;;;
PDS;03.07.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;04.07.1988 00:00;0;0;0;0;0;0;35;;;;;;;
PDS;05.07.1988 00:00;0;0;0;0;0;0;150;;;;;;;
PDS;06.07.1988 00:00;0;0;0;0;0;0;45;;;;;;;
PDS;07.07.1988 00:00;0;0;0;0;0;0;15;;;;;;;
PDS;08.07.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;09.07.1988 00:00;0;0;0;0;0;0;70;;;;;;;
PDS;10.07.1988 00:00;0;0;0;0;0;0;35;;;;;;;
PDS;11.07.1988 00:00;0;0;0;0;0;0;165;;;;;;;
PDS;12.07.1988 00:00;0;0;0;0;0;0;175;;;;;;;
PDS;13.07.1988 00:00;0;0;0;0;0;0;190;;;;;;;
PDS;14.07.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;15.07.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;16.07.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;17.07.1988 00:00;0;0;0;0;0;0;35;;;;;;;
PDS;18.07.1988 00:00;0;0;0;0;0;0;60;;;;;;;
PDS;19.07.1988 00:00;0;0;0;0;0;0;100;;;;;;;
PDS;20.07.1988 00:00;0;0;0;0;0;0;130;;;;;;;
PDS;21.07.1988 00:00;0;0;0;0;0;0;15;;;;;;;
PDS;22.07.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;23.07.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;24.07.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;25.07.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;26.07.1988 00:00;0;0;0;0;0;0;38;;;;;;;
PDS;27.07.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;28.07.1988 00:00;0;0;0;0;0;0;30;;;;;;;
PDS;29.07.1988 00:00;0;0;0;0;0;0;15;;;;;;;
PDS;30.07.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;31.07.1988 00:00;0;0;0;0;0;0;35;;;;;;;
PDS;01.08.1988 00:00;0;0;0;0;0;0;25;;;;;;;
PDS;02.08.1988 00:00;0;0;0;0;0;0;45;;;;;;;
PDS;03.08.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;04.08.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;05.08.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;06.08.1988 00:00;0;0;0;0;0;0;30;;;;;;;
PDS;07.08.1988 00:00;0;0;0;0;0;0;30;;;;;;;
PDS;08.08.1988 00:00;0;0;0;0;0;0;20;;;;;;;
PDS;09.08.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;10.08.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;11.08.1988 00:00;0;0;0;0;0;0;15;;;;;;;
PDS;12.08.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;13.08.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;14.08.1988 00:00;0;0;0;0;0;0;30;;;;;;;
PDS;15.08.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;16.08.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;17.08.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;18.08.1988 00:00;0;0;0;0;0;0;15;;;;;;;
PDS;19.08.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;20.08.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;21.08.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;22.08.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;23.08.1988 00:00;0;0;0;0;0;0;5;;;;;;;
PDS;24.08.1988 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;25.08.1988 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;26.08.1988 00:00;0;0;0;0;0;0;0;;;;;;;
